GP_name,quali_position,name_constructor,age_at_gp_in_days,driver,position,driver_confidence,constructor_reliability,driver_home,constructor_home
9,19,9,-1.0881268021216015,7,2,0.9583333333333334,0.4962593516209476,0,0
9,3,4,-0.24792494959148062,12,2,0.945273631840796,0.5914786967418546,0,0
9,3,4,-0.0357697723995062,12,0,0.945273631840796,0.5914786967418546,0,0
9,24,4,0.16459900605958075,12,1,0.945273631840796,0.5914786967418546,0,0
9,8,4,-0.6666227331502449,18,1,0.9333333333333333,0.5914786967418546,0,0
9,14,4,-1.014040867229166,8,2,0.9523809523809523,0.5914786967418546,0,0
9,12,4,-0.3792591069007981,2,1,0.9038461538461539,0.5914786967418546,1,0
9,10,4,-1.4450863066033361,11,2,0.9166666666666666,0.5914786967418546,0,0
9,3,2,0.26843156632549414,17,0,0.955,0.8980099502487562,0,0
9,6,2,0.4766579439398394,17,0,0.955,0.8980099502487562,0,0
9,2,2,0.6809555219765555,17,0,0.955,0.8980099502487562,0,0
9,3,2,0.8852531000132716,17,1,0.955,0.8980099502487562,0,0
9,3,2,1.0895506780499877,17,1,0.955,0.8980099502487562,0,0
9,6,2,1.6446339326607355,9,1,0.9440993788819876,0.8980099502487562,0,0
9,7,2,1.8489315106974518,9,1,0.9440993788819876,0.8980099502487562,0,0
9,5,2,2.057157888311797,9,0,0.9440993788819876,0.8980099502487562,0,0
9,4,2,2.261455466348513,9,2,0.9440993788819876,0.8980099502487562,0,0
9,4,2,2.465753044385229,9,2,0.9440993788819876,0.8980099502487562,0,0
9,5,2,-1.0196534380543505,3,1,0.8444444444444444,0.8980099502487562,0,0
9,2,5,0.36889658409629683,12,2,0.945273631840796,0.8778054862842892,0,0
9,1,5,0.573194162133013,12,0,0.945273631840796,0.8778054862842892,0,0
9,2,5,0.7774917401697291,12,0,0.945273631840796,0.8778054862842892,0,0
9,1,5,0.9857181177840744,12,2,0.945273631840796,0.8778054862842892,0,0
9,1,5,1.1900156958207904,12,0,0.945273631840796,0.8778054862842892,0,0
9,1,5,1.3943132738575066,12,0,0.945273631840796,0.8778054862842892,0,0
9,2,5,1.5986108518942226,12,0,0.945273631840796,0.8778054862842892,0,0
9,3,5,0.2392461980345347,19,2,0.965034965034965,0.8778054862842892,0,0
9,2,5,0.44354377607125084,19,0,0.965034965034965,0.8778054862842892,0,0
9,1,5,0.647841354107967,19,0,0.965034965034965,0.8778054862842892,0,0
9,15,1,-0.7536175809406048,4,2,0.9421965317919075,0.4547738693467337,0,0
9,11,1,-0.5493200029038887,4,1,0.9421965317919075,0.4547738693467337,0,0
9,12,1,-1.332834890099646,5,2,0.9175257731958762,0.4547738693467337,0,0
9,13,1,-0.9203109344485847,5,1,0.9175257731958762,0.4547738693467337,0,0
9,19,1,-0.7160133564118686,5,1,0.9175257731958762,0.4547738693467337,0,0
9,9,1,-0.3074182003384364,5,1,0.9175257731958762,0.4547738693467337,0,0
9,5,1,-1.2003782186252916,2,1,0.9038461538461539,0.4547738693467337,1,0
9,8,1,-0.9921518410109464,2,1,0.9038461538461539,0.4547738693467337,1,0
9,12,1,-0.7878542629742303,2,1,0.9038461538461539,0.4547738693467337,1,0
9,6,1,-1.831792436458549,13,2,0.9142857142857143,0.4547738693467337,0,0
9,12,1,-0.8776553961771825,15,2,0.9387755102040817,0.4547738693467337,0,0
9,11,1,-0.6986143868537966,0,2,0.9565217391304348,0.4547738693467337,0,0
9,11,6,-0.46232515511352884,18,1,0.9333333333333333,0.6084788029925188,0,0
9,18,6,-0.25802757707681273,18,2,0.9333333333333333,0.6084788029925188,0,0
9,9,6,-0.04980119946246747,18,1,0.9333333333333333,0.6084788029925188,0,0
9,8,6,0.15449637857424864,18,1,0.9333333333333333,0.6084788029925188,0,0
9,15,6,0.35879395661096475,18,1,0.9333333333333333,0.6084788029925188,0,0
9,10,6,-1.207113303615513,6,1,0.9230769230769231,0.6084788029925188,0,0
9,13,6,-1.002815725578797,6,2,0.9230769230769231,0.6084788029925188,0,0
9,12,0,-1.071289089646048,18,1,0.9333333333333333,0.42713567839195976,0,0
9,5,0,-0.870920311186961,18,2,0.9333333333333333,0.42713567839195976,0,0
9,14,0,-1.2239510160910667,3,1,0.8444444444444444,0.42713567839195976,0,0
9,2,7,-0.7569851234357156,17,0,0.955,0.825,0,0
9,2,7,-0.5448299462437411,17,0,0.955,0.825,0,0
9,7,7,-0.3444611677846542,17,1,0.955,0.825,0,0
9,3,7,-0.14016358974793805,17,1,0.955,0.825,0,0
9,15,7,0.06413398828877805,17,1,0.955,0.825,0,0
9,3,7,-0.3450224248671726,4,0,0.9421965317919075,0.825,0,0
9,10,7,-0.1407248468304565,4,1,0.9421965317919075,0.825,0,0
9,3,7,0.06750153078388875,4,1,0.9421965317919075,0.825,0,0
9,6,7,0.2717991088206049,4,0,0.9421965317919075,0.825,0,0
9,6,7,0.476096686857321,4,1,0.9421965317919075,0.825,0,0
9,8,7,-1.12853731206293,5,1,0.9175257731958762,0.825,0,0
9,4,7,-1.6235660588442036,13,0,0.9142857142857143,0.825,0,0
9,5,7,-1.4192684808074876,13,2,0.9142857142857143,0.825,0,0
9,5,7,-1.2149709027707714,13,0,0.9142857142857143,0.825,0,0
9,4,7,-1.0106733247340554,13,0,0.9142857142857143,0.825,0,0
9,6,7,-0.6733578181404664,15,1,0.9387755102040817,0.825,0,0
9,4,8,1.2360387765873033,9,0,0.9440993788819876,0.5301507537688442,0,0
9,4,8,1.4403363546240195,9,0,0.9440993788819876,0.5301507537688442,0,0
9,3,8,-0.09638553731149889,16,1,0.8518518518518519,0.5301507537688442,0,0
9,6,8,0.10791204072521722,16,2,0.8518518518518519,0.5301507537688442,0,0
9,5,8,0.3122096187619333,16,1,0.8518518518518519,0.5301507537688442,0,0
9,11,8,0.5165071967986494,16,1,0.8518518518518519,0.5301507537688442,0,0
9,14,0,2.6700506224219454,9,2,0.9440993788819876,0.42713567839195976,0,0
9,18,0,-0.23277100836348244,1,2,0.88,0.42713567839195976,0,0
9,14,3,0.7247335744129947,16,2,0.8518518518518519,0.34302325581395354,0,0
9,14,3,0.9290311524497108,16,1,0.8518518518518519,0.34302325581395354,0,0
9,10,3,1.1333287304864268,16,2,0.8518518518518519,0.34302325581395354,0,0
9,7,3,1.337626308523143,16,1,0.8518518518518519,0.34302325581395354,0,0
9,11,3,-0.39721933354138855,8,2,0.9523809523809523,0.34302325581395354,0,0
9,7,3,-0.19292175550467244,8,1,0.9523809523809523,0.34302325581395354,0,0
9,8,3,0.011375822532043672,8,1,0.9523809523809523,0.34302325581395354,0,0
9,15,6,0.5630915346476808,18,2,0.9333333333333333,0.6084788029925188,0,0
9,16,6,-1.231808615246325,10,2,0.9230769230769231,0.6084788029925188,0,0
10,6,8,0.6882518640492954,4,1,0.9421965317919075,0.5301507537688442,0,0
10,16,8,-0.5936593124228463,8,2,0.9523809523809523,0.5301507537688442,0,0
10,8,8,-0.5756990857822559,2,1,0.9038461538461539,0.5301507537688442,0,0
10,14,9,-0.5740153145347006,19,2,0.965034965034965,0.4962593516209476,0,0
10,13,9,-0.36971773649798445,19,2,0.965034965034965,0.4962593516209476,0,0
10,16,9,-0.16542015846126834,19,2,0.965034965034965,0.4962593516209476,0,0
10,10,9,0.04280621915307692,19,2,0.965034965034965,0.4962593516209476,0,0
10,17,9,-1.632546172164499,10,2,0.9230769230769231,0.4962593516209476,0,0
10,17,9,-1.4282485941277827,10,2,0.9230769230769231,0.4962593516209476,0,0
10,19,9,-1.0802692029663432,7,2,0.9583333333333334,0.4962593516209476,0,0
10,5,4,-0.24399615001385147,12,1,0.945273631840796,0.5914786967418546,0,0
10,9,4,-0.03184097282187704,12,1,0.945273631840796,0.5914786967418546,0,0
10,3,4,0.17245660521483908,12,1,0.945273631840796,0.5914786967418546,0,0
10,7,4,-0.6587651339949866,18,2,0.9333333333333333,0.5914786967418546,0,0
10,8,4,-1.0061832680739078,8,1,0.9523809523809523,0.5914786967418546,0,0
10,9,4,-0.3714015077455398,2,1,0.9038461538461539,0.5914786967418546,0,0
10,12,4,-1.4372287074480778,11,2,0.9166666666666666,0.5914786967418546,0,0
10,3,2,0.27628916548075244,17,0,0.955,0.8980099502487562,0,0
10,4,2,0.48451554309509776,17,1,0.955,0.8980099502487562,0,0
10,2,2,0.6888131211318138,17,0,0.955,0.8980099502487562,0,0
10,2,2,0.8931106991685299,17,0,0.955,0.8980099502487562,0,0
10,4,2,1.097408277205246,17,0,0.955,0.8980099502487562,0,0
10,6,2,1.6524915318159938,9,2,0.9440993788819876,0.8980099502487562,0,0
10,6,2,1.85678910985271,9,1,0.9440993788819876,0.8980099502487562,0,0
10,11,2,2.0650154874670554,9,2,0.9440993788819876,0.8980099502487562,0,0
10,1,2,2.269313065503771,9,0,0.9440993788819876,0.8980099502487562,0,0
10,4,2,2.4736106435404874,9,1,0.9440993788819876,0.8980099502487562,0,0
10,15,2,-1.0117958388990922,3,2,0.8444444444444444,0.8980099502487562,0,0
10,2,5,0.3767541832515552,12,1,0.945273631840796,0.8778054862842892,0,0
10,2,5,0.5810517612882713,12,0,0.945273631840796,0.8778054862842892,0,0
10,1,5,0.7853493393249874,12,0,0.945273631840796,0.8778054862842892,0,0
10,3,5,0.9935757169393327,12,0,0.945273631840796,0.8778054862842892,0,0
10,13,5,1.1978732949760487,12,1,0.945273631840796,0.8778054862842892,0,0
10,3,5,1.4021708730127649,12,0,0.945273631840796,0.8778054862842892,0,0
10,1,5,1.6064684510494809,12,0,0.945273631840796,0.8778054862842892,0,0
10,3,5,0.24710379718979303,19,1,0.965034965034965,0.8778054862842892,0,0
10,5,5,0.45140137522650914,19,1,0.965034965034965,0.8778054862842892,0,0
10,2,5,0.6556989532632252,19,0,0.965034965034965,0.8778054862842892,0,0
10,15,1,-0.7457599817853465,4,2,0.9421965317919075,0.4547738693467337,0,0
10,12,1,-0.5414624037486304,4,2,0.9421965317919075,0.4547738693467337,0,0
10,9,1,-1.3249772909443878,5,2,0.9175257731958762,0.4547738693467337,0,0
10,8,1,-0.9124533352933264,5,2,0.9175257731958762,0.4547738693467337,0,0
10,9,1,-0.7081557572566103,5,2,0.9175257731958762,0.4547738693467337,0,0
10,7,1,-0.29956060118317807,5,1,0.9175257731958762,0.4547738693467337,0,0
10,0,1,-1.1925206194700333,2,1,0.9038461538461539,0.4547738693467337,0,0
10,6,1,-0.9842942418556881,2,1,0.9038461538461539,0.4547738693467337,0,0
10,6,1,-0.779996663818972,2,1,0.9038461538461539,0.4547738693467337,0,0
10,9,1,-1.8239348373032906,13,2,0.9142857142857143,0.4547738693467337,0,0
10,10,1,-0.8697977970219242,15,1,0.9387755102040817,0.4547738693467337,0,0
10,10,1,-0.6907567876985383,0,1,0.9565217391304348,0.4547738693467337,0,0
10,10,6,-0.45446755595827054,18,2,0.9333333333333333,0.6084788029925188,0,0
10,7,6,-0.25016997792155443,18,1,0.9333333333333333,0.6084788029925188,0,0
10,7,6,-0.04194360030720916,18,0,0.9333333333333333,0.6084788029925188,0,0
10,7,6,0.16235397772950694,18,2,0.9333333333333333,0.6084788029925188,0,0
10,9,6,0.36665155576622305,18,2,0.9333333333333333,0.6084788029925188,0,0
10,15,6,-1.1992557044602548,6,2,0.9230769230769231,0.6084788029925188,0,0
10,6,6,-0.9949581264235386,6,1,0.9230769230769231,0.6084788029925188,0,0
10,0,0,-1.067360290068419,18,2,0.9333333333333333,0.42713567839195976,0,0
10,14,0,-1.2160934169358084,3,2,0.8444444444444444,0.42713567839195976,0,0
10,3,7,-0.7530563238580864,17,0,0.955,0.825,0,0
10,1,7,-0.540901146666112,17,0,0.955,0.825,0,0
10,9,7,-0.33660356862939583,17,1,0.955,0.825,0,0
10,3,7,-0.13230599059267975,17,0,0.955,0.825,0,0
10,4,7,0.07199158744403636,17,2,0.955,0.825,0,0
10,3,7,-0.3371648257119143,4,0,0.9421965317919075,0.825,0,0
10,4,7,-0.1328672476751982,4,1,0.9421965317919075,0.825,0,0
10,1,7,0.07535912993914706,4,0,0.9421965317919075,0.825,0,0
10,5,7,0.2796567079758632,4,0,0.9421965317919075,0.825,0,0
10,1,7,0.4839542860125793,4,0,0.9421965317919075,0.825,0,0
10,5,7,-1.1206797129076718,5,1,0.9175257731958762,0.825,0,0
10,0,7,-1.6157084596889453,13,2,0.9142857142857143,0.825,0,0
10,4,7,-1.4114108816522293,13,1,0.9142857142857143,0.825,0,0
10,20,7,-1.207113303615513,13,1,0.9142857142857143,0.825,0,0
10,3,7,-1.002815725578797,13,1,0.9142857142857143,0.825,0,0
10,8,7,-0.6655002189852081,15,1,0.9387755102040817,0.825,0,0
10,8,8,1.2438963757425616,9,1,0.9440993788819876,0.5301507537688442,0,0
10,5,8,1.4481939537792778,9,1,0.9440993788819876,0.5301507537688442,0,0
10,4,8,-0.08852793815624058,16,2,0.8518518518518519,0.5301507537688442,0,0
10,13,8,0.11576963988047553,16,2,0.8518518518518519,0.5301507537688442,0,0
10,14,8,0.3200672179171916,16,1,0.8518518518518519,0.5301507537688442,0,0
10,15,8,0.5243647959539077,16,2,0.8518518518518519,0.5301507537688442,0,0
10,14,0,2.6779082215772037,9,2,0.9440993788819876,0.42713567839195976,0,0
10,18,0,-0.22491340920822414,1,2,0.88,0.42713567839195976,0,0
10,15,3,0.732591173568253,16,2,0.8518518518518519,0.34302325581395354,0,0
10,8,3,0.9368887516049691,16,1,0.8518518518518519,0.34302325581395354,0,0
10,18,3,1.1411863296416853,16,2,0.8518518518518519,0.34302325581395354,0,0
10,13,3,1.3454839076784013,16,1,0.8518518518518519,0.34302325581395354,0,0
10,11,3,-0.38936173438613025,8,1,0.9523809523809523,0.34302325581395354,0,0
10,19,3,-0.18506415634941412,8,2,0.9523809523809523,0.34302325581395354,0,0
10,5,3,0.019233421687301983,8,2,0.9523809523809523,0.34302325581395354,0,0
10,16,6,0.5709491338029392,18,2,0.9333333333333333,0.6084788029925188,0,0
10,17,6,-1.2239510160910667,10,2,0.9230769230769231,0.6084788029925188,0,0
15,2,4,-0.23613855085859314,12,0,0.945273631840796,0.5914786967418546,0,0
15,4,4,-0.04362737155476451,12,1,0.945273631840796,0.5914786967418546,0,0
15,15,0,-1.0791466888013064,18,2,0.9333333333333333,0.42713567839195976,0,0
15,3,7,-0.7451987247028281,17,2,0.955,0.825,0,0
15,1,7,-0.5526875453989994,17,0,0.955,0.825,0,0
22,7,8,0.7157534610926994,4,1,0.9421965317919075,0.5301507537688442,0,0
22,16,8,-0.5700865149570714,8,2,0.9523809523809523,0.5301507537688442,0,0
22,16,8,-0.5521262883164809,2,2,0.9038461538461539,0.5301507537688442,0,0
22,16,9,-0.5543713166465548,19,2,0.965034965034965,0.4962593516209476,0,1
22,14,9,-0.3461449390322095,19,0,0.965034965034965,0.4962593516209476,0,1
22,4,9,-0.14184736099549342,19,1,0.965034965034965,0.4962593516209476,0,1
22,6,9,0.06637901661885186,19,2,0.965034965034965,0.4962593516209476,0,1
22,15,9,-1.6050445751210947,10,2,0.9230769230769231,0.4962593516209476,0,1
22,19,9,-1.4046757966620078,10,2,0.9230769230769231,0.4962593516209476,0,1
22,19,9,-1.0527676059229392,7,2,0.9583333333333334,0.4962593516209476,1,1
22,4,4,-0.21256575339281822,12,0,0.945273631840796,0.5914786967418546,1,1
22,10,4,-0.008268175356102107,12,1,0.945273631840796,0.5914786967418546,1,1
22,8,4,0.196029402680614,12,1,0.945273631840796,0.5914786967418546,1,1
22,13,4,-0.6391211361068408,18,2,0.9333333333333333,0.5914786967418546,0,1
22,5,4,-0.9826104706081328,8,1,0.9523809523809523,0.5914786967418546,0,1
22,13,4,-0.3438999107021357,2,1,0.9038461538461539,0.5914786967418546,0,1
22,8,4,-1.4097271104046738,11,2,0.9166666666666666,0.5914786967418546,1,1
22,6,2,0.2998619629465274,17,0,0.955,0.8980099502487562,0,0
22,11,2,0.5080883405608727,17,1,0.955,0.8980099502487562,0,0
22,3,2,0.716314718175218,17,1,0.955,0.8980099502487562,0,0
22,2,2,0.9166834966343049,17,0,0.955,0.8980099502487562,0,0
22,6,2,1.12490987424865,17,2,0.955,0.8980099502487562,0,0
22,18,2,1.676064329281769,9,2,0.9440993788819876,0.8980099502487562,0,0
22,5,2,1.880361907318485,9,1,0.9440993788819876,0.8980099502487562,0,0
22,5,2,2.0885882849328303,9,1,0.9440993788819876,0.8980099502487562,0,0
22,2,2,2.2968146625471757,9,0,0.9440993788819876,0.8980099502487562,0,0
22,3,2,2.4971834410062623,9,0,0.9440993788819876,0.8980099502487562,0,0
22,3,2,-0.9842942418556881,3,0,0.8444444444444444,0.8980099502487562,0,0
22,1,5,0.39639818113970093,12,1,0.945273631840796,0.8778054862842892,1,0
22,6,5,0.6046245587540462,12,0,0.945273631840796,0.8778054862842892,1,0
22,1,5,0.8089221367907623,12,0,0.945273631840796,0.8778054862842892,1,0
22,1,5,1.0171485144051076,12,0,0.945273631840796,0.8778054862842892,1,0
22,1,5,1.225374892019453,12,0,0.945273631840796,0.8778054862842892,1,0
22,1,5,1.4257436704785398,12,0,0.945273631840796,0.8778054862842892,1,0
22,2,5,1.6339700480928852,12,0,0.945273631840796,0.8778054862842892,1,0
22,9,5,0.27460539423319713,19,0,0.965034965034965,0.8778054862842892,0,0
22,4,5,0.4749741726922841,19,1,0.965034965034965,0.8778054862842892,0,0
22,1,5,0.6832005503066293,19,0,0.965034965034965,0.8778054862842892,0,0
22,12,1,-0.7221871843195716,4,2,0.9421965317919075,0.4547738693467337,0,0
22,5,1,-0.5218184058604847,4,1,0.9421965317919075,0.4547738693467337,0,0
22,9,1,-1.3014044934786129,5,1,0.9175257731958762,0.4547738693467337,0,0
22,15,1,-0.8888805378275515,5,1,0.9175257731958762,0.4547738693467337,0,0
22,12,1,-0.6806541602132062,5,2,0.9175257731958762,0.4547738693467337,0,0
22,17,1,-0.272059004139774,5,1,0.9175257731958762,0.4547738693467337,0,0
22,8,1,-1.1689478220042584,2,2,0.9038461538461539,0.4547738693467337,0,0
22,7,1,-0.9607214443899131,2,1,0.9038461538461539,0.4547738693467337,0,0
22,13,1,-0.7524950667755679,2,2,0.9038461538461539,0.4547738693467337,0,0
22,13,1,-1.8003620398375155,13,2,0.9142857142857143,0.4547738693467337,0,0
22,14,1,-0.8462249995561492,15,2,0.9387755102040817,0.4547738693467337,0,0
22,9,1,-0.6632551906551343,0,2,0.9565217391304348,0.4547738693467337,0,0
22,7,6,-0.4308947584924956,18,2,0.9333333333333333,0.6084788029925188,0,0
22,11,6,-0.22659718045577948,18,1,0.9333333333333333,0.6084788029925188,0,0
22,10,6,-0.018370802841434223,18,1,0.9333333333333333,0.6084788029925188,0,0
22,6,6,0.18985557477291104,18,1,0.9333333333333333,0.6084788029925188,0,0
22,12,6,0.390224353231998,18,1,0.9333333333333333,0.6084788029925188,0,0
22,7,6,-1.1717541074168507,6,1,0.9230769230769231,0.6084788029925188,0,0
22,10,6,-0.9713853289577637,6,1,0.9230769230769231,0.6084788029925188,0,0
22,12,0,-1.0437874926026438,18,1,0.9333333333333333,0.42713567839195976,0,0
22,15,0,-0.8394899145659278,18,2,0.9333333333333333,0.42713567839195976,0,0
22,9,0,-1.1925206194700333,3,2,0.8444444444444444,0.42713567839195976,0,0
22,1,7,-0.7216259272370531,17,1,0.955,0.825,0,0
22,2,7,-0.517328349200337,17,0,0.955,0.825,0,0
22,4,7,-0.31303077116362094,17,0,0.955,0.825,0,0
22,3,7,-0.11266199270453396,17,2,0.955,0.825,0,0
22,2,7,0.0955643849098113,17,1,0.955,0.825,0,0
22,8,7,-0.31359202824613935,4,0,0.9421965317919075,0.825,0,0
22,10,7,-0.10929445020942326,4,2,0.9421965317919075,0.825,0,0
22,4,7,0.098931927404922,4,1,0.9421965317919075,0.825,0,0
22,19,7,0.3071583050192673,4,1,0.9421965317919075,0.825,0,0
22,6,7,0.5075270834783542,4,1,0.9421965317919075,0.825,0,0
22,7,7,-1.0971069154418966,5,1,0.9175257731958762,0.825,0,0
22,3,7,-1.5921356622231704,13,0,0.9142857142857143,0.825,0,0
22,4,7,-1.383909284608825,13,1,0.9142857142857143,0.825,0,0
22,5,7,-1.1835405061497382,13,2,0.9142857142857143,0.825,0,0
22,4,7,-0.9753141285353929,13,1,0.9142857142857143,0.825,0,0
22,5,7,-0.6379986219418039,15,1,0.9387755102040817,0.825,0,0
22,6,8,1.2674691732083367,9,1,0.9440993788819876,0.5301507537688442,0,1
22,8,8,1.4678379516674236,9,1,0.9440993788819876,0.5301507537688442,0,1
22,9,8,-0.06495514069046564,16,1,0.8518518518518519,0.5301507537688442,0,1
22,7,8,0.1354136377686213,16,2,0.8518518518518519,0.5301507537688442,0,1
22,11,8,0.34364001538296657,16,2,0.8518518518518519,0.5301507537688442,0,1
22,12,8,0.5479375934196826,16,2,0.8518518518518519,0.5301507537688442,0,1
22,12,0,2.7054098186206077,9,1,0.9440993788819876,0.42713567839195976,0,0
22,11,0,-0.19741181216482004,1,2,0.88,0.42713567839195976,0,0
22,13,3,0.7561639710340279,16,2,0.8518518518518519,0.34302325581395354,0,0
22,10,3,0.9643903486483733,16,2,0.8518518518518519,0.34302325581395354,0,0
22,8,3,1.1647591271074602,16,2,0.8518518518518519,0.34302325581395354,0,0
22,14,3,1.3729855047218054,16,2,0.8518518518518519,0.34302325581395354,0,0
22,16,3,-0.36186013734272615,8,2,0.9523809523809523,0.34302325581395354,0,0
22,7,3,-0.1614913588836392,8,1,0.9523809523809523,0.34302325581395354,0,0
22,16,3,0.046735018730706075,8,2,0.9523809523809523,0.34302325581395354,0,0
22,15,6,0.5984507308463433,18,2,0.9333333333333333,0.6084788029925188,0,1
22,18,6,-1.1964494190476624,10,2,0.9230769230769231,0.6084788029925188,0,1
18,17,9,-0.5504425170689257,19,2,0.965034965034965,0.4962593516209476,0,0
18,2,4,-0.0004105762008437955,12,0,0.945273631840796,0.5914786967418546,0,0
18,13,4,-0.6351923365292117,18,1,0.9333333333333333,0.5914786967418546,0,0
18,1,5,0.4003269807173301,12,1,0.945273631840796,0.8778054862842892,0,1
18,6,1,-0.5178896062828555,4,2,0.9421965317919075,0.4547738693467337,0,0
18,15,0,-1.0359298934473855,18,2,0.9333333333333333,0.42713567839195976,0,0
18,3,7,-0.5094707500450787,17,1,0.955,0.825,1,0
18,2,7,-0.10873319312690481,17,0,0.955,0.825,1,0
18,4,8,1.4717667512450527,9,0,0.9440993788819876,0.5301507537688442,0,0
18,5,8,0.13934243734625046,16,0,0.8518518518518519,0.5301507537688442,0,0
14,20,8,0.7275398598255869,4,2,0.9421965317919075,0.5301507537688442,0,0
14,11,8,0.9239798387070447,4,1,0.9421965317919075,0.5301507537688442,0,0
14,19,8,-0.5622289158018131,8,2,0.9523809523809523,0.5301507537688442,0,0
14,5,8,-0.5403398895835935,2,1,0.9038461538461539,0.5301507537688442,0,0
14,14,8,-0.5549325737290732,6,2,0.9230769230769231,0.5301507537688442,0,0
14,16,9,-0.5386561183360381,19,2,0.965034965034965,0.4962593516209476,0,0
14,3,9,-0.33435854029932205,19,1,0.965034965034965,0.4962593516209476,0,0
14,6,9,-0.13006096226260594,19,2,0.965034965034965,0.4962593516209476,0,0
14,10,9,0.07423661577411017,19,1,0.965034965034965,0.4962593516209476,0,0
14,17,9,-1.5971869759658364,10,2,0.9230769230769231,0.4962593516209476,0,0
14,15,9,-1.3928893979291204,10,2,0.9230769230769231,0.4962593516209476,0,0
14,15,9,-1.0409812071900517,7,2,0.9583333333333334,0.4962593516209476,0,0
14,12,9,-0.8445412283085939,7,2,0.9583333333333334,0.4962593516209476,0,0
14,15,9,-0.30461191492584416,14,2,1.0,0.4962593516209476,0,0
14,5,4,-0.20077935465993074,12,2,0.945273631840796,0.5914786967418546,0,0
14,2,4,0.0035182233767853603,12,1,0.945273631840796,0.5914786967418546,0,0
14,1,4,0.20781580141350148,12,0,0.945273631840796,0.5914786967418546,0,0
14,9,4,-0.6234059377963242,18,1,0.9333333333333333,0.5914786967418546,0,0
14,21,4,-0.9708240718752453,8,2,0.9523809523809523,0.5914786967418546,0,0
14,8,4,-0.33211351196924827,2,1,0.9038461538461539,0.5914786967418546,0,0
14,9,4,-0.13567353308779045,2,1,0.9038461538461539,0.5914786967418546,0,0
14,7,4,-1.3979407116717864,11,1,0.9166666666666666,0.5914786967418546,0,0
14,8,4,-1.2015007327903287,11,2,0.9166666666666666,0.5914786967418546,0,0
14,3,2,0.3116483616794149,17,0,0.955,0.8980099502487562,0,0
14,5,2,0.515945939716131,17,1,0.955,0.8980099502487562,0,0
14,1,2,0.7241723173304763,17,0,0.955,0.8980099502487562,0,0
14,4,2,0.9284698953671924,17,0,0.955,0.8980099502487562,0,0
14,5,2,1.1366962729815375,17,0,0.955,0.8980099502487562,0,0
14,5,2,1.3331362518629954,17,1,0.955,0.8980099502487562,0,0
14,16,2,1.6878507280146564,9,1,0.9440993788819876,0.8980099502487562,0,0
14,5,2,1.8921483060513724,9,2,0.9440993788819876,0.8980099502487562,0,0
14,14,2,2.0964458840880886,9,1,0.9440993788819876,0.8980099502487562,0,0
14,2,2,2.304672261702434,9,0,0.9440993788819876,0.8980099502487562,0,0
14,3,2,2.5089698397391498,9,0,0.9440993788819876,0.8980099502487562,0,0
14,4,2,-0.9725078431228007,3,1,0.8444444444444444,0.8980099502487562,0,0
14,6,2,-0.7760678642413429,3,2,0.8444444444444444,0.8980099502487562,0,0
14,1,5,0.4121133794502176,12,0,0.945273631840796,0.8778054862842892,0,0
14,22,5,0.6164109574869336,12,0,0.945273631840796,0.8778054862842892,0,0
14,1,5,0.8207085355236498,12,1,0.945273631840796,0.8778054862842892,0,0
14,2,5,1.0250061135603659,12,0,0.945273631840796,0.8778054862842892,0,0
14,4,5,1.2332324911747112,12,1,0.945273631840796,0.8778054862842892,0,0
14,1,5,1.4375300692114272,12,0,0.945273631840796,0.8778054862842892,0,0
14,3,5,1.6457564468257726,12,0,0.945273631840796,0.8778054862842892,0,0
14,1,5,1.8421964257072303,12,0,0.945273631840796,0.8778054862842892,0,0
14,3,5,0.28246299338845543,19,0,0.965034965034965,0.8778054862842892,0,0
14,2,5,0.48676057142517154,19,1,0.965034965034965,0.8778054862842892,0,0
14,2,5,0.6949869490395167,19,1,0.965034965034965,0.8778054862842892,0,0
14,2,5,0.8914269279209746,19,0,0.965034965034965,0.8778054862842892,0,0
14,18,1,-0.7104007855866841,4,2,0.9421965317919075,0.4547738693467337,0,0
14,8,1,-0.506103207549968,4,2,0.9421965317919075,0.4547738693467337,0,0
14,10,1,-1.2896180947457254,5,2,0.9175257731958762,0.4547738693467337,0,0
14,12,1,-0.8810229386722932,5,2,0.9175257731958762,0.4547738693467337,0,0
14,16,1,-0.6727965610579479,5,2,0.9175257731958762,0.4547738693467337,0,0
14,13,1,-0.2602726054068865,5,2,0.9175257731958762,0.4547738693467337,0,0
14,12,1,-1.157161423271371,2,2,0.9038461538461539,0.4547738693467337,0,0
14,6,1,-0.9528638452346548,2,1,0.9038461538461539,0.4547738693467337,0,0
14,9,1,-0.7446374676203096,2,1,0.9038461538461539,0.4547738693467337,0,0
14,9,1,-1.788575641104628,13,1,0.9142857142857143,0.4547738693467337,0,0
14,6,1,-0.8344386008232617,15,1,0.9387755102040817,0.4547738693467337,0,0
14,12,1,-0.6514687919222467,0,1,0.9565217391304348,0.4547738693467337,0,0
14,12,6,-0.41910835975960814,18,2,0.9333333333333333,0.6084788029925188,0,0
14,13,6,-0.214810781722892,18,2,0.9333333333333333,0.6084788029925188,0,0
14,13,6,-0.01051320368617591,18,2,0.9333333333333333,0.6084788029925188,0,0
14,13,6,0.19771317392816934,18,1,0.9333333333333333,0.6084788029925188,0,0
14,19,6,0.40201075196488545,18,2,0.9333333333333333,0.6084788029925188,0,0
